,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
515,3025,5B,RetailStripmall,2009 RetailStripmall,8288.46,89216.15459399999,8288.46,89216.15459399999,0.0,1540.66,526.55,0.0,2309.55,0.0,83.5,0.0,278.68,0.0,0.0,0.0,696.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61,0.0,0.0,0.0,0.0,0.0,0.4792663534601121,42.201878253932406,0.1858801273095364,16.367705443765075
516,2523,5B,RetailStripmall,2009 RetailStripmall,3672.06,39525.686634,3672.06,39525.686634,0.0,132.0,212.49,0.0,317.14,0.0,46.09,0.0,419.43,0.0,0.0,0.0,876.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,74.16,0.0,0.0,0.0,0.0,0.0,0.533041399105679,46.93704881837879,0.0359471250469763,3.1653300588680677
517,890,5B,RetailStripmall,2009 RetailStripmall,1558.13,16771.555507,1558.13,16771.555507,0.0,85.06,182.16,0.0,523.07,0.0,25.22,0.0,183.86,0.0,0.0,0.0,396.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,71.61,0.0,0.0,0.0,0.0,0.0,0.895105029747197,78.81862187310352,0.0545910803334766,4.807026634252906
518,187,5B,RetailStripmall,2009 RetailStripmall,6242.17,67190.09366299999,6242.17,67190.09366299999,0.0,1182.82,371.57,0.0,1797.52,0.0,125.7,0.0,112.03,0.0,0.0,0.0,1397.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.0,73.67,0.0,0.0,0.0,0.0,0.0,0.6226408444499268,54.82674284079157,0.1894885913071896,16.685449339645164
519,3912,5B,RetailStripmall,2009 RetailStripmall,8296.5,89302.69635,8296.5,89302.69635,0.0,1835.01,506.45,0.0,988.82,0.0,116.39,0.0,1159.79,0.0,0.0,0.0,527.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,70.68,0.0,0.0,0.0,0.0,0.0,0.4076200807569457,35.89305382647609,0.2211788103417103,19.4759368334571
520,3469,5B,RetailStripmall,2009 RetailStripmall,739.66,7961.626273999999,739.66,7961.626273999999,0.0,205.51,47.95,0.0,230.45,0.0,127.97,0.0,47.94,0.0,0.0,0.0,79.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32,0.0,87.66,0.0,0.0,0.0,0.0,0.0,0.8876240434794365,78.15988238636082,0.277843874212476,24.465588432115347
521,3198,5B,RetailStripmall,2009 RetailStripmall,7193.26,77427.53131399999,7193.26,77427.53131399999,0.0,12.18,584.72,0.0,1631.97,0.0,198.89,0.0,1179.94,0.0,0.0,0.0,791.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,61.39,0.0,0.0,0.0,0.0,0.0,0.6201124385883452,54.604103643241736,0.0016932517384329,0.1490995627018345
522,2218,5B,RetailStripmall,2009 RetailStripmall,1749.94,18836.179166,1749.94,18836.179166,0.0,266.78,137.68,0.0,622.28,0.0,45.65,0.0,200.2,0.0,0.0,0.0,271.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,74.46,0.0,0.0,0.0,0.0,0.0,0.7764151913779901,68.3673684674061,0.1524509411751259,13.424092913515029
523,3695,5B,RetailStripmall,2009 RetailStripmall,2547.13,27417.052607,2547.13,27417.052607,0.0,150.6,256.66,0.0,897.23,0.0,204.82,0.0,437.57,0.0,0.0,0.0,516.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33,0.0,69.78,0.0,0.0,0.0,0.0,0.0,0.9473682144217216,83.42066526895948,0.0591253685520566,5.206294135481067
524,615,5B,RetailStripmall,2009 RetailStripmall,966.33,10401.479487,966.33,10401.479487,0.0,34.52,81.99,0.0,265.24,0.0,200.82,0.0,118.46,0.0,0.0,0.0,223.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,0.0,76.76,0.0,0.0,0.0,0.0,0.0,1.0517525069075782,92.61224145891543,0.0357227862117496,3.145575865519178
525,3769,5B,RetailStripmall,2009 RetailStripmall,584.4,6290.423159999999,584.4,6290.423159999999,0.0,110.23,84.33,0.0,130.95,0.0,151.51,0.0,92.95,0.0,0.0,0.0,150.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,60.92,0.0,0.0,0.0,0.0,0.0,1.1606262833675565,102.19913990492176,0.1886208076659822,16.60903650717196
526,1295,5B,RetailStripmall,2009 RetailStripmall,5112.51,55030.546389,5112.51,55030.546389,0.0,1027.0,304.69,0.0,1766.88,0.0,83.94,0.0,108.53,0.0,0.0,0.0,341.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,68.94,0.0,0.0,0.0,0.0,0.0,0.5248459171718002,46.21539429723652,0.2008798026800925,17.688504346643622
527,180,5B,RetailStripmall,2009 RetailStripmall,1272.8,13700.29192,1272.8,13700.29192,0.0,649.11,168.86,0.0,376.37,0.0,32.12,0.0,169.75,0.0,0.0,0.0,553.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91,0.0,0.0,0.0,0.0,0.0,1.0865336266499055,95.67489872726742,0.5099858579509743,44.906889317581786
528,1612,5B,RetailStripmall,2009 RetailStripmall,882.89,9503.339671,882.89,9503.339671,0.0,71.08,109.13,0.0,357.5,0.0,153.31,0.0,148.49,0.0,0.0,0.0,90.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84,0.0,0.0,0.0,0.0,0.0,1.072330641416258,94.42425250654811,0.0805083305961105,7.089174405244723
529,686,5B,RetailStripmall,2009 RetailStripmall,5547.98,59717.90192199999,5547.98,59717.90192199999,0.0,129.05,232.41,0.0,1771.02,0.0,56.11,0.0,142.12,0.0,0.0,0.0,625.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.53179175123198,46.82701086757046,0.023260718315495,2.048226409724871
530,3906,5B,RetailStripmall,2009 RetailStripmall,4154.65,44720.237135,4154.65,44720.237135,0.0,992.29,398.91,0.0,747.98,0.0,129.45,0.0,525.18,0.0,0.0,0.0,104.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.39,0.0,0.0,0.0,0.0,0.0,0.4766875669430638,41.97480277940839,0.2388384099743661,21.030955808459176
531,394,5B,RetailStripmall,2009 RetailStripmall,5339.92,57478.364888,5339.92,57478.364888,0.0,287.33,314.43,0.0,2316.39,0.0,68.86,0.0,467.14,0.0,0.0,0.0,663.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.51,0.0,0.0,0.0,0.0,0.0,0.7312993453085439,64.3946851580104,0.0538079222160631,4.738065516314935
532,1265,5B,RetailStripmall,2009 RetailStripmall,897.59,9661.569001,897.59,9661.569001,0.0,198.56,91.96,0.0,239.04,0.0,218.58,0.0,84.88,0.0,0.0,0.0,434.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,1.2672155438451855,111.58487491715012,0.2212145857239942,19.47908704067848
533,500,5B,RetailStripmall,2009 RetailStripmall,1115.9,12011.43601,1115.9,12011.43601,0.0,156.66,190.47,0.0,244.33,0.0,114.49,0.0,206.27,0.0,0.0,0.0,470.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35,0.0,63.96,0.0,0.0,0.0,0.0,0.0,1.2000806523882068,105.6733009136682,0.1403889237386862,12.3619699673195
534,1363,5B,RetailStripmall,2009 RetailStripmall,3032.26,32638.943414,3032.26,32638.943414,0.0,48.94,211.11,0.0,1100.76,0.0,45.85,0.0,183.81,0.0,0.0,0.0,1093.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,68.79,0.0,0.0,0.0,0.0,0.0,0.8986267668339785,79.12872901646068,0.0161397769320572,1.4211907349949118
535,2721,5B,RetailStripmall,2009 RetailStripmall,4097.39,44103.896221,4097.39,44103.896221,0.0,40.87,516.42,0.0,1537.46,0.0,96.12,0.0,735.42,0.0,0.0,0.0,653.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.59,0.0,0.0,0.0,0.0,0.0,0.8818418554250388,77.65073085808991,0.0099746423943046,0.8783187906095993
536,1373,5B,RetailStripmall,2009 RetailStripmall,4462.64,48035.410696,4462.64,48035.410696,0.0,678.57,482.32,0.0,771.03,0.0,207.02,0.0,702.1,0.0,0.0,0.0,907.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,74.66,0.0,0.0,0.0,0.0,0.0,0.7064853987774052,62.2096889801098,0.1520557338257175,13.389292864806446
537,3833,5B,RetailStripmall,2009 RetailStripmall,2877.86,30976.997254,2877.86,30976.997254,0.0,60.14,205.36,0.0,875.19,0.0,148.7,0.0,526.5,0.0,0.0,0.0,634.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.36,0.0,0.0,0.0,0.0,0.0,0.8581063707060107,75.56069881394839,0.0208974724274287,1.8401304010394188
538,230,5B,RetailStripmall,2009 RetailStripmall,4376.0,47102.8264,4376.0,47102.8264,0.0,452.8,195.53,0.0,784.3,0.0,127.74,0.0,711.15,0.0,0.0,0.0,370.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,72.16,0.0,0.0,0.0,0.0,0.0,0.5187454296160878,45.67821485357831,0.1034734917733089,9.111375482130304
539,2896,5B,RetailStripmall,2009 RetailStripmall,928.31,9992.236008999998,928.31,9992.236008999998,0.0,136.5,122.25,0.0,315.33,0.0,150.41,0.0,141.62,0.0,0.0,0.0,74.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39,0.0,77.98,0.0,0.0,0.0,0.0,0.0,1.0022621753509064,88.25436210430887,0.1470413978089216,12.947754675076752
540,1933,5B,RetailStripmall,2009 RetailStripmall,1185.23,12757.697197,1185.23,12757.697197,0.0,591.66,47.72,0.0,234.55,0.0,115.93,0.0,78.92,0.0,0.0,0.0,96.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.24,0.0,0.0,0.0,0.0,0.0,0.543211022333218,47.83253667860197,0.4991942492174514,43.95663242045515
541,1022,5B,RetailStripmall,2009 RetailStripmall,6967.74,75000.05658599999,6967.74,75000.05658599999,0.0,37.62,771.43,0.0,2217.93,0.0,49.51,0.0,813.47,0.0,0.0,0.0,1527.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,79.72,0.0,0.0,0.0,0.0,0.0,0.7852962366563621,69.14939038256794,0.0053991681664356,0.4754246485016112
542,2816,5B,RetailStripmall,2009 RetailStripmall,1378.96,14842.987544,1378.96,14842.987544,0.0,278.91,97.68,0.0,471.64,0.0,37.31,0.0,281.58,0.0,0.0,0.0,257.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.8983219237686372,79.10188600977513,0.2022611243255787,17.810136853268524
543,3220,5B,RetailStripmall,2009 RetailStripmall,4201.15,45220.75848499999,4201.15,45220.75848499999,0.0,70.91,468.89,0.0,1584.06,0.0,219.02,0.0,832.29,0.0,0.0,0.0,176.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.65,0.0,85.46,0.0,0.0,0.0,0.0,0.0,0.8123966056912989,71.53571787330893,0.0168787117812979,1.4862577657182348
544,17,5B,RetailStripmall,2009 RetailStripmall,4046.97,43561.180383,4046.97,43561.180383,0.0,1176.93,199.42,0.0,1522.38,0.0,38.35,0.0,476.39,0.0,0.0,0.0,304.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.02,0.0,0.0,0.0,0.0,0.0,0.6449615391268035,56.79219531308815,0.2908175746299083,25.607989774430813
545,3132,5B,RetailStripmall,2009 RetailStripmall,4200.41,45212.793199,4200.41,45212.793199,0.0,60.91,240.25,0.0,418.0,0.0,82.17,0.0,868.59,0.0,0.0,0.0,1103.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.53,0.0,0.0,0.0,0.0,0.0,0.6611997400253785,58.2220527867812,0.0145009653819508,1.276884912106622
546,1651,5B,RetailStripmall,2009 RetailStripmall,861.89,9277.297771,861.89,9277.297771,0.0,158.43,81.17,0.0,186.71,0.0,169.05,0.0,151.55,0.0,0.0,0.0,212.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.32,0.0,0.0,0.0,0.0,0.0,0.9947093016510228,87.58929255780596,0.1838169604009792,16.186032939396963
547,2769,5B,RetailStripmall,2009 RetailStripmall,2125.43,22877.915977,2125.43,22877.915977,0.0,223.95,114.6,0.0,497.38,0.0,91.15,0.0,408.6,0.0,0.0,0.0,223.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.6866422323953272,60.46239567278048,0.1053669139891692,9.278101089425991
548,3725,5B,RetailStripmall,2009 RetailStripmall,3579.56,38530.025884,3579.56,38530.025884,0.0,149.63,198.34,0.0,1248.63,0.0,90.18,0.0,337.55,0.0,0.0,0.0,180.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,0.0,75.37,0.0,0.0,0.0,0.0,0.0,0.5970957324363889,52.57736376505364,0.0418012269664428,3.680813974456557
549,3347,5B,RetailStripmall,2009 RetailStripmall,9521.75,102491.164825,9521.75,102491.164825,0.0,1739.67,475.0,0.0,3368.11,0.0,195.13,0.0,963.9,0.0,0.0,0.0,1344.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66,0.0,0.0,0.0,0.0,0.0,0.6740851209073963,59.35667713775542,0.182704859925959,16.08810674759545
550,723,5B,RetailStripmall,2009 RetailStripmall,1213.71,13064.253069,1213.71,13064.253069,0.0,229.87,55.11,0.0,210.49,0.0,31.63,0.0,214.06,0.0,0.0,0.0,50.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.5305138789331882,46.71448761032876,0.1893945011576076,16.677164215916186
551,3374,5B,RetailStripmall,2009 RetailStripmall,3376.92,36348.829188,3376.92,36348.829188,0.0,27.69,203.79,0.0,1304.3,0.0,137.37,0.0,70.22,0.0,0.0,0.0,643.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,79.12,0.0,0.0,0.0,0.0,0.0,0.7368756144652523,64.88570446358774,0.0081997796808926,0.7220329599684713
552,2551,5B,RetailStripmall,2009 RetailStripmall,1047.21,11272.063719,1047.21,11272.063719,0.0,187.72,109.69,0.0,331.34,0.0,147.13,0.0,36.96,0.0,0.0,0.0,321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,0.0,62.31,0.0,0.0,0.0,0.0,0.0,0.9705216718709714,85.45944680531485,0.1792572645410185,15.784528164092434
553,505,5B,RetailStripmall,2009 RetailStripmall,4681.29,50388.937431,4681.29,50388.937431,0.0,1044.21,188.07,0.0,931.03,0.0,117.76,0.0,304.46,0.0,0.0,0.0,286.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.407165546249004,35.853029714981766,0.2230603102990842,19.641612624304123
554,3294,5B,RetailStripmall,2009 RetailStripmall,4310.29,46395.530531,4310.29,46395.530531,0.0,592.04,185.79,0.0,955.45,0.0,54.91,0.0,606.71,0.0,0.0,0.0,894.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73,0.0,64.44,0.0,0.0,0.0,0.0,0.0,0.6424648921534282,56.57235264970743,0.1373550271559454,12.094819700467928
555,1187,5B,RetailStripmall,2009 RetailStripmall,4455.37,47957.157143,4455.37,47957.157143,0.0,65.89,182.11,0.0,1170.94,0.0,188.73,0.0,769.61,0.0,0.0,0.0,568.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89,0.0,79.33,0.0,0.0,0.0,0.0,0.0,0.6756408558660673,59.49366763760424,0.0147888951983785,1.3022386198535474
556,3270,5B,RetailStripmall,2009 RetailStripmall,5032.07,54164.698273,5032.07,54164.698273,0.0,15.97,485.29,0.0,1607.04,0.0,80.25,0.0,235.46,0.0,0.0,0.0,1065.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,68.2,0.0,0.0,0.0,0.0,0.0,0.7049166645138085,62.07155382430945,0.0031736442458073,0.2794557705040389
557,255,5B,RetailStripmall,2009 RetailStripmall,7922.02,85271.831078,7922.02,85271.831078,0.0,1386.36,287.27,0.0,1294.34,0.0,98.75,0.0,1623.53,0.0,0.0,0.0,255.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41,0.0,0.0,0.0,0.0,0.0,0.4577708715706347,40.30909003051536,0.1750008204978023,15.409726277814311
558,1922,5B,RetailStripmall,2009 RetailStripmall,2061.45,22189.241655,2061.45,22189.241655,0.0,58.9,134.98,0.0,680.13,0.0,113.5,0.0,200.3,0.0,0.0,0.0,485.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,63.51,0.0,0.0,0.0,0.0,0.0,0.8399088020568047,73.95830888795646,0.0285721215649179,2.5159229039006115
559,3994,5B,RetailStripmall,2009 RetailStripmall,4170.42,44889.983838,4170.42,44889.983838,0.0,9.25,415.18,0.0,1135.92,0.0,34.54,0.0,742.52,0.0,0.0,0.0,566.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,81.73,0.0,0.0,0.0,0.0,0.0,0.7149375842241309,62.9539475716574,0.0022180020237769,0.1953065361226161
560,1960,5B,RetailStripmall,2009 RetailStripmall,8855.65,95321.331035,8855.65,95321.331035,0.0,774.43,357.06,0.0,2383.16,0.0,147.91,0.0,180.4,0.0,0.0,0.0,375.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,74.37,0.0,0.0,0.0,0.0,0.0,0.398694618689763,35.10712078360772,0.0874503847825964,7.700458138173542
561,3880,5B,RetailStripmall,2009 RetailStripmall,2610.6,28100.23734,2610.6,28100.23734,0.0,477.6,141.02,0.0,759.88,0.0,124.3,0.0,279.19,0.0,0.0,0.0,371.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.72,0.0,72.58,0.0,0.0,0.0,0.0,0.0,0.689167241247223,60.684735746078935,0.1829464490921627,16.10937992169998
562,3949,5B,RetailStripmall,2009 RetailStripmall,3261.08,35101.939011999995,3261.08,35101.939011999995,0.0,134.97,299.17,0.0,1198.91,0.0,35.89,0.0,497.4,0.0,0.0,0.0,694.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,88.4,0.0,0.0,0.0,0.0,0.0,0.8646583340488426,76.13763303293156,0.0413881290860696,3.644438572076225
563,1010,5B,RetailStripmall,2009 RetailStripmall,2635.34,28366.536226,2635.34,28366.536226,0.0,98.02,236.0,0.0,822.58,0.0,132.28,0.0,140.14,0.0,0.0,0.0,585.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,0.0,69.03,0.0,0.0,0.0,0.0,0.0,0.7716727253409427,67.94976983384055,0.0371944417039167,3.2751627339980187
564,1152,5B,RetailStripmall,2009 RetailStripmall,1759.83,18942.634137,1759.83,18942.634137,0.0,125.57,247.83,0.0,493.74,0.0,202.23,0.0,211.97,0.0,0.0,0.0,648.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.03,0.0,0.0,0.0,0.0,0.0,1.0579658262445804,93.15935632379151,0.0713534830068813,6.283042782182411
565,743,5B,RetailStripmall,2009 RetailStripmall,1067.08,11485.942412,1067.08,11485.942412,0.0,190.31,117.01,0.0,477.42,0.0,161.29,0.0,198.87,0.0,0.0,0.0,152.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,75.28,0.0,0.0,0.0,0.0,0.0,1.1137496720020994,98.07141211531264,0.1783465157251565,15.704332026038024
566,2086,5B,RetailStripmall,2009 RetailStripmall,3088.65,33245.919735,3088.65,33245.919735,0.0,114.27,113.29,0.0,853.11,0.0,44.62,0.0,64.29,0.0,0.0,0.0,478.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.23,0.0,70.63,0.0,0.0,0.0,0.0,0.0,0.5358943227623719,47.18826348420768,0.0369967461512311,3.2577546193128346
567,1648,5B,RetailStripmall,2009 RetailStripmall,6620.92,71266.920788,6620.92,71266.920788,0.0,573.19,298.46,0.0,1346.26,0.0,133.42,0.0,1393.75,0.0,0.0,0.0,394.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.64,0.0,0.0,0.0,0.0,0.0,0.5521800595687608,48.62230674014848,0.0865725609129849,7.62316121172276
568,3354,5B,RetailStripmall,2009 RetailStripmall,3965.54,42684.676006,3965.54,42684.676006,0.0,768.67,221.31,0.0,870.42,0.0,157.34,0.0,405.19,0.0,0.0,0.0,297.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,77.33,0.0,0.0,0.0,0.0,0.0,0.513846790096683,45.24686433811794,0.1938374092809554,17.068385227700677
569,3893,5B,RetailStripmall,2009 RetailStripmall,3379.94,36381.336166,3379.94,36381.336166,0.0,13.14,227.24,0.0,895.73,0.0,94.21,0.0,87.85,0.0,0.0,0.0,514.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,63.59,0.0,0.0,0.0,0.0,0.0,0.5730308822050095,50.45832938608734,0.0038876429759108,0.3423270471203616
570,214,5B,RetailStripmall,2009 RetailStripmall,1074.96,11570.761944,1074.96,11570.761944,0.0,131.91,91.14,0.0,116.26,0.0,24.3,0.0,168.08,0.0,0.0,0.0,360.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,76.46,0.0,0.0,0.0,0.0,0.0,0.8283750093026717,72.94269885378259,0.1227115427550792,10.805385252509868
571,3166,5B,RetailStripmall,2009 RetailStripmall,4927.67,53040.947113,4927.67,53040.947113,0.0,63.37,175.82,0.0,1074.74,0.0,148.92,0.0,515.32,0.0,0.0,0.0,606.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,86.23,0.0,0.0,0.0,0.0,0.0,0.5401802474597528,47.56566129437848,0.0128600332408623,1.132392360227649
572,1472,5B,RetailStripmall,2009 RetailStripmall,6735.67,72502.07831299999,6735.67,72502.07831299999,0.0,1019.31,251.46,0.0,1677.71,0.0,119.63,0.0,99.43,0.0,0.0,0.0,268.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.56,0.0,0.0,0.0,0.0,0.0,0.3695519525154884,32.5409584794891,0.1513301572078204,13.325402095359932
573,3207,5B,RetailStripmall,2009 RetailStripmall,5232.43,56321.353277,5232.43,56321.353277,0.0,129.53,228.56,0.0,1974.38,0.0,50.91,0.0,517.1,0.0,0.0,0.0,496.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,0.0,79.09,0.0,0.0,0.0,0.0,0.0,0.6410616099976493,56.44878640670593,0.0247552284502611,2.1798257475488607
574,2941,5B,RetailStripmall,2009 RetailStripmall,5485.89,59049.571371,5485.89,59049.571371,0.0,34.99,468.32,0.0,803.8,0.0,41.98,0.0,882.94,0.0,0.0,0.0,838.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,62.23,0.0,0.0,0.0,0.0,0.0,0.573524077223568,50.50175775525699,0.0063781811155528,0.561631796133364
575,3794,5B,RetailStripmall,2009 RetailStripmall,1856.38,19981.888682,1856.38,19981.888682,0.0,73.14,222.13,0.0,748.24,0.0,23.82,0.0,226.78,0.0,0.0,0.0,153.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,66.49,0.0,0.0,0.0,0.0,0.0,0.7794848037578512,68.6376636946976,0.0393992609271808,3.469308456434729
576,2686,5B,RetailStripmall,2009 RetailStripmall,4450.41,47903.768199,4450.41,47903.768199,0.0,1132.19,177.56,0.0,962.8,0.0,40.19,0.0,626.46,0.0,0.0,0.0,222.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.29,0.0,0.0,0.0,0.0,0.0,0.4701971279050694,41.40328609329325,0.2544012798820783,22.40134689972889
577,2770,5B,RetailStripmall,2009 RetailStripmall,3990.29,42951.082531,3990.29,42951.082531,0.0,413.41,314.49,0.0,1424.46,0.0,194.97,0.0,748.83,0.0,0.0,0.0,168.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.64,0.0,0.0,0.0,0.0,0.0,0.7314681389071972,64.40954830633905,0.1036039987068609,9.12286729181252
578,109,5B,RetailStripmall,2009 RetailStripmall,5273.38,56762.134982,5273.38,56762.134982,0.0,105.97,199.24,0.0,1169.47,0.0,72.92,0.0,248.78,0.0,0.0,0.0,323.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72,0.0,73.9,0.0,0.0,0.0,0.0,0.0,0.4059521597154007,35.74618476249054,0.0200952709647322,1.7694924181736795
579,3841,5B,RetailStripmall,2009 RetailStripmall,5752.68,61921.272252,5752.68,61921.272252,0.0,455.27,393.15,0.0,1604.13,0.0,119.43,0.0,831.73,0.0,0.0,0.0,428.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66,0.0,0.0,0.0,0.0,0.0,0.6019072849524048,53.00104581998471,0.0791405049472593,6.968730290842215
580,2642,5B,RetailStripmall,2009 RetailStripmall,3578.98,38523.782822,3578.98,38523.782822,0.0,702.71,236.56,0.0,1391.55,0.0,59.4,0.0,630.41,0.0,0.0,0.0,235.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,68.09,0.0,0.0,0.0,0.0,0.0,0.7347540360661418,64.69888852572973,0.1963436509843587,17.28907275662556
581,3648,5B,RetailStripmall,2009 RetailStripmall,6924.81,74537.962359,6924.81,74537.962359,0.0,25.43,208.2,0.0,1388.88,0.0,153.41,0.0,429.41,0.0,0.0,0.0,118.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.01,0.0,0.0,0.0,0.0,0.0,0.3416584714959688,30.08479338138544,0.0036723029223906,0.3233652429873502
582,888,5B,RetailStripmall,2009 RetailStripmall,681.59,7336.566601,681.59,7336.566601,0.0,100.21,102.21,0.0,114.98,0.0,53.26,0.0,43.73,0.0,0.0,0.0,436.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.62,0.0,0.0,0.0,0.0,0.0,1.2312240496486158,108.41563792545472,0.1470238706553793,12.946211318664208
583,3039,5B,RetailStripmall,2009 RetailStripmall,5525.9,59480.23501,5525.9,59480.23501,0.0,123.23,351.69,0.0,920.23,0.0,126.25,0.0,672.37,0.0,0.0,0.0,733.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.21,0.0,66.52,0.0,0.0,0.0,0.0,0.0,0.5245769919832064,46.19171404514597,0.0223004397473714,1.963668921119147
