,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
20,2865,6A,RetailStripmall,2009 RetailStripmall,3171.01,34132.434539,3171.01,34132.434539,0.0,1712.16,135.43,0.0,454.87,0.0,111.78,0.0,526.29,0.0,0.0,0.0,382.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66,0.0,0.0,0.0,0.0,0.0,0.5338362225284689,47.00703712671669,0.5399415328239268,47.54464123752319
21,681,6A,RetailStripmall,2009 RetailStripmall,8801.12,94734.375568,8801.12,94734.375568,0.0,2947.88,201.96,0.0,1769.82,0.0,144.03,0.0,323.69,0.0,0.0,0.0,183.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,76.46,0.0,0.0,0.0,0.0,0.0,0.3128420019270274,27.547354373458447,0.3349437344337993,29.49352609554533
22,2157,6A,RetailStripmall,2009 RetailStripmall,5317.7,57239.19103,5317.7,57239.19103,0.0,1333.94,237.75,0.0,1454.01,0.0,34.89,0.0,149.67,0.0,0.0,0.0,308.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,68.31,0.0,0.0,0.0,0.0,0.0,0.4258608044831412,37.49924377993084,0.2508490512815691,22.08855482107257
23,2773,6A,RetailStripmall,2009 RetailStripmall,4264.05,45897.807795,4264.05,45897.807795,0.0,1315.54,276.96,0.0,1271.97,0.0,42.18,0.0,914.48,0.0,0.0,0.0,333.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,72.83,0.0,0.0,0.0,0.0,0.0,0.6857846413620853,60.38688035209242,0.3085188963544048,27.16668259515073
24,3051,6A,RetailStripmall,2009 RetailStripmall,3149.44,33900.257216,3149.44,33900.257216,0.0,1190.13,123.76,0.0,903.23,0.0,118.94,0.0,357.23,0.0,0.0,0.0,294.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.5939786120707173,52.30288521419106,0.3778862273928063,33.27483443628867
25,102,6A,RetailStripmall,2009 RetailStripmall,7417.75,79843.91922499999,7417.75,79843.91922499999,0.0,1450.42,367.41,0.0,2334.89,0.0,82.86,0.0,1560.57,0.0,0.0,0.0,966.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,80.98,0.0,0.0,0.0,0.0,0.0,0.7281911630885376,64.12099365704702,0.1955336860907957,17.217751163567087
26,2031,6A,RetailStripmall,2009 RetailStripmall,2827.58,30435.788362,2827.58,30435.788362,0.0,1124.56,55.82,0.0,1071.96,0.0,160.73,0.0,258.63,0.0,0.0,0.0,71.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,79.73,0.0,0.0,0.0,0.0,0.0,0.6041455944659391,53.19814053548649,0.397711116926842,35.02051837273188
27,2995,6A,RetailStripmall,2009 RetailStripmall,4584.4,49346.02316,4584.4,49346.02316,0.0,1032.79,235.74,0.0,1312.3,0.0,44.41,0.0,98.96,0.0,0.0,0.0,311.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49,0.0,85.35,0.0,0.0,0.0,0.0,0.0,0.4652778989616962,40.970122572690016,0.2252835703690777,19.83738215855853
28,3176,6A,RetailStripmall,2009 RetailStripmall,3270.91,35207.748149,3270.91,35207.748149,0.0,949.97,216.22,0.0,660.09,0.0,118.8,0.0,465.74,0.0,0.0,0.0,291.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,71.15,0.0,0.0,0.0,0.0,0.0,0.5601193551641592,49.32140273076003,0.2904298803696831,25.57385129203652
29,3508,6A,RetailStripmall,2009 RetailStripmall,1251.72,13473.388908,1251.72,13473.388908,0.0,550.03,111.8,0.0,420.74,0.0,126.65,0.0,50.37,0.0,0.0,0.0,372.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53,0.0,64.89,0.0,0.0,0.0,0.0,0.0,0.9562282299555812,84.20083540647992,0.4394193589620682,38.69314454364594
30,3417,6A,RetailStripmall,2009 RetailStripmall,5410.92,58242.601788,5410.92,58242.601788,0.0,1258.15,110.89,0.0,1288.4,0.0,127.78,0.0,167.93,0.0,0.0,0.0,467.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,71.34,0.0,0.0,0.0,0.0,0.0,0.4145062207535872,36.4994140261432,0.2325205325526897,20.474634064093195
31,1969,6A,RetailStripmall,2009 RetailStripmall,5859.3,63068.91927,5859.3,63068.91927,0.0,2962.88,410.38,0.0,1560.37,0.0,208.61,0.0,274.87,0.0,0.0,0.0,885.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53,0.0,0.0,0.0,0.0,0.0,0.5837028313962419,51.39804964236864,0.5056713259263051,44.52697248446128
32,2299,6A,RetailStripmall,2009 RetailStripmall,5269.64,56721.877996,5269.64,56721.877996,0.0,1814.45,229.68,0.0,979.76,0.0,100.33,0.0,824.14,0.0,0.0,0.0,371.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.26,0.0,63.12,0.0,0.0,0.0,0.0,0.0,0.4973698393059108,43.795983703064,0.3443214337222277,30.31928096194694
33,711,6A,RetailStripmall,2009 RetailStripmall,4312.4,46418.24236,4312.4,46418.24236,0.0,1223.43,184.47,0.0,1095.02,0.0,44.18,0.0,813.62,0.0,0.0,0.0,351.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,58.82,0.0,0.0,0.0,0.0,0.0,0.5930479547351823,52.22093602813444,0.2837004916056025,24.981293848154237
34,1275,6A,RetailStripmall,2009 RetailStripmall,2719.35,29270.811465,2719.35,29270.811465,0.0,1427.66,160.15,0.0,1099.49,0.0,77.35,0.0,87.91,0.0,0.0,0.0,236.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,0.0,0.0,0.6367256881240002,56.06698608688538,0.5250004596686708,46.22900256243375
35,3595,6A,RetailStripmall,2009 RetailStripmall,3029.65,32610.849635,3029.65,32610.849635,0.0,1071.4,121.74,0.0,678.56,0.0,144.86,0.0,461.01,0.0,0.0,0.0,367.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.6158005050088294,54.22441561664022,0.3536382090340468,31.13967115748225
36,1703,6A,RetailStripmall,2009 RetailStripmall,4590.54,49412.113506,4590.54,49412.113506,0.0,1994.29,67.79,0.0,1017.45,0.0,71.99,0.0,205.79,0.0,0.0,0.0,95.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.0,80.28,0.0,0.0,0.0,0.0,0.0,0.3375114910228426,29.71963032792925,0.4344347288118609,38.254222108926285
37,2628,6A,RetailStripmall,2009 RetailStripmall,3016.83,32472.856437,3016.83,32472.856437,0.0,1226.37,92.23,0.0,418.08,0.0,211.48,0.0,380.71,0.0,0.0,0.0,438.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.42,0.0,0.0,0.0,0.0,0.0,0.5322838873917324,46.87034599875227,0.4065094818070623,35.795259851719585
38,6,6A,RetailStripmall,2009 RetailStripmall,5688.54,61230.875706,5688.54,61230.875706,0.0,965.53,306.23,0.0,1001.82,0.0,37.44,0.0,1050.42,0.0,0.0,0.0,674.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,0.0,86.65,0.0,0.0,0.0,0.0,0.0,0.5565927285384299,49.01086503823976,0.1697324796872308,14.945821653834768
39,934,6A,RetailStripmall,2009 RetailStripmall,1600.35,17226.007364999998,1600.35,17226.007364999998,0.0,284.74,108.47,0.0,411.7,0.0,170.24,0.0,69.79,0.0,0.0,0.0,741.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,83.73,0.0,0.0,0.0,0.0,0.0,0.9949261099134564,87.6083836453184,0.1779235792170463,15.667090281660288
40,1168,6A,RetailStripmall,2009 RetailStripmall,5927.29,63800.756831,5927.29,63800.756831,0.0,606.64,200.22,0.0,2065.07,0.0,197.17,0.0,1079.36,0.0,0.0,0.0,327.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,87.16,0.0,0.0,0.0,0.0,0.0,0.6688975906358555,58.89988829919496,0.1023469410135154,9.012176868106092
41,2682,6A,RetailStripmall,2009 RetailStripmall,1229.05,13229.371295,1229.05,13229.371295,0.0,520.63,203.72,0.0,433.93,0.0,158.83,0.0,196.11,0.0,0.0,0.0,578.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,74.93,0.0,0.0,0.0,0.0,0.0,1.383442496236931,121.81925848956226,0.4236035962735446,37.3004849366124
42,2556,6A,RetailStripmall,2009 RetailStripmall,4879.9,52526.75560999999,4879.9,52526.75560999999,0.0,1029.44,233.34,0.0,2180.73,0.0,77.82,0.0,133.22,0.0,0.0,0.0,277.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,82.79,0.0,0.0,0.0,0.0,0.0,0.6133875694174061,54.01194417288322,0.2109551425234123,18.5756900678298
43,3359,6A,RetailStripmall,2009 RetailStripmall,2140.55,23040.666145000003,2140.55,23040.666145000003,0.0,1116.11,37.78,0.0,393.32,0.0,133.19,0.0,37.64,0.0,0.0,0.0,170.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,88.96,0.0,0.0,0.0,0.0,0.0,0.427418186914578,37.63637934826732,0.5214127210296419,45.9130836414452
44,2448,6A,RetailStripmall,2009 RetailStripmall,6405.69,68950.206591,6405.69,68950.206591,0.0,458.01,154.52,0.0,1253.13,0.0,153.29,0.0,596.92,0.0,0.0,0.0,426.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,87.43,0.0,0.0,0.0,0.0,0.0,0.4183827191137879,36.84075973227856,0.0715004940919713,6.295987867665997
45,3872,6A,RetailStripmall,2009 RetailStripmall,3601.21,38763.064319,3601.21,38763.064319,0.0,235.25,241.78,0.0,1447.58,0.0,145.65,0.0,80.69,0.0,0.0,0.0,165.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,79.79,0.0,0.0,0.0,0.0,0.0,0.6021142893638527,53.01927362777236,0.0653252656745927,5.752227105035855
46,2808,6A,RetailStripmall,2009 RetailStripmall,1783.69,19199.460791,1783.69,19199.460791,0.0,883.0,97.23,0.0,619.74,0.0,64.41,0.0,205.64,0.0,0.0,0.0,70.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89,0.0,92.6,0.0,0.0,0.0,0.0,0.0,0.6737549686324417,59.32760552441913,0.4950411786801518,43.590933105387954
47,257,6A,RetailStripmall,2009 RetailStripmall,5216.22,56146.870458,5216.22,56146.870458,0.0,506.41,787.01,0.0,1074.57,0.0,141.63,0.0,900.84,0.0,0.0,0.0,3448.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.71,0.0,0.0,0.0,0.0,0.0,1.2319534068731763,108.47986159684812,0.0970837119600016,8.548722360742197
48,2038,6A,RetailStripmall,2009 RetailStripmall,6054.9,65174.33811,6054.9,65174.33811,0.0,2423.36,95.77,0.0,803.18,0.0,152.62,0.0,374.37,0.0,0.0,0.0,278.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,65.96,0.0,0.0,0.0,0.0,0.0,0.2939817338023749,25.88661033522846,0.4002312176914565,35.24242626359064
49,993,6A,RetailStripmall,2009 RetailStripmall,6320.93,68037.858427,6320.93,68037.858427,0.0,522.86,209.85,0.0,1785.74,0.0,160.24,0.0,880.65,0.0,0.0,0.0,754.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,74.74,0.0,0.0,0.0,0.0,0.0,0.6128686759701499,53.96625292431179,0.0827188404237984,7.283821214797919
50,3,6A,RetailStripmall,2009 RetailStripmall,2035.49,21909.810811,2035.49,21909.810811,0.0,150.58,391.89,0.0,632.0,0.0,75.38,0.0,359.22,0.0,0.0,0.0,1449.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,77.71,0.0,0.0,0.0,0.0,0.0,1.472755945742794,129.6837691009855,0.0739772732855479,6.514081070400898
51,3913,6A,RetailStripmall,2009 RetailStripmall,2890.04,31108.101556,2890.04,31108.101556,0.0,933.05,124.62,0.0,639.4,0.0,73.97,0.0,216.06,0.0,0.0,0.0,282.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,66.53,0.0,0.0,0.0,0.0,0.0,0.5041591119846092,44.393814234981406,0.3228502027653596,28.428628158423518
52,447,6A,RetailStripmall,2009 RetailStripmall,4268.4,45944.63075999999,4268.4,45944.63075999999,0.0,515.25,212.89,0.0,1302.02,0.0,72.23,0.0,70.65,0.0,0.0,0.0,579.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,63.96,0.0,0.0,0.0,0.0,0.0,0.542039171586543,47.72934916671861,0.1207126792240652,10.629374992717867
53,3580,6A,RetailStripmall,2009 RetailStripmall,4668.93,50255.895627,4668.93,50255.895627,0.0,2053.71,214.74,0.0,1384.48,0.0,43.06,0.0,563.47,0.0,0.0,0.0,809.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74,0.0,88.52,0.0,0.0,0.0,0.0,0.0,0.6665574339302581,58.69382541230182,0.4398673786070898,38.73259498780517
54,404,6A,RetailStripmall,2009 RetailStripmall,7217.53,77688.771167,7217.53,77688.771167,0.0,3570.29,453.98,0.0,2227.48,0.0,57.13,0.0,1555.96,0.0,0.0,0.0,584.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.6857442920223401,60.38332738428807,0.494669228946745,43.558181009914335
55,3066,6A,RetailStripmall,2009 RetailStripmall,8448.64,90940.316096,8448.64,90940.316096,0.0,332.77,440.02,0.0,2487.55,0.0,50.32,0.0,1489.8,0.0,0.0,0.0,668.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32,0.0,59.81,0.0,0.0,0.0,0.0,0.0,0.6209105844254224,54.67438450732082,0.0393874043633058,3.4682644247359624
56,1695,6A,RetailStripmall,2009 RetailStripmall,7435.72,80037.346508,7435.72,80037.346508,0.0,863.94,310.35,0.0,1793.3,0.0,174.21,0.0,1238.79,0.0,0.0,0.0,906.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.0,75.07,0.0,0.0,0.0,0.0,0.0,0.605964183697073,53.3582767118989,0.1161878069642213,10.230936615298116
57,2459,6A,RetailStripmall,2009 RetailStripmall,7140.01,76854.353639,7140.01,76854.353639,0.0,3430.9,273.22,0.0,1734.98,0.0,55.04,0.0,1061.99,0.0,0.0,0.0,160.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,0.0,82.81,0.0,0.0,0.0,0.0,0.0,0.4732108218335829,41.668657412075646,0.4805175342891676,42.31205118937895
58,2587,6A,RetailStripmall,2009 RetailStripmall,3296.32,35481.258848,3296.32,35481.258848,0.0,1586.0,173.84,0.0,1112.05,0.0,118.56,0.0,184.33,0.0,0.0,0.0,306.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,77.98,0.0,0.0,0.0,0.0,0.0,0.6148705222793903,54.142525833135295,0.4811426075138336,42.36709211586314
59,2967,6A,RetailStripmall,2009 RetailStripmall,4631.76,49855.801464,4631.76,49855.801464,0.0,2055.96,247.55,0.0,1566.65,0.0,106.29,0.0,639.77,0.0,0.0,0.0,307.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79,0.0,0.0,0.0,0.0,0.0,0.6346550771197126,55.8846580914329,0.4438831027514379,39.08620024345819
60,2768,6A,RetailStripmall,2009 RetailStripmall,8500.12,91494.441668,8500.12,91494.441668,0.0,2360.84,476.69,0.0,2581.08,0.0,153.68,0.0,1176.62,0.0,0.0,0.0,330.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,70.92,0.0,0.0,0.0,0.0,0.0,0.5683119767720926,50.04280538542671,0.2777419612899582,24.45661447281788
61,1059,6A,RetailStripmall,2009 RetailStripmall,4798.36,51649.06720399999,4798.36,51649.06720399999,0.0,1498.5,205.44,0.0,1476.52,0.0,68.11,0.0,538.12,0.0,0.0,0.0,529.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48,0.0,72.88,0.0,0.0,0.0,0.0,0.0,0.6110296017806084,53.80431294148877,0.3122942005185105,27.499117629563
62,2647,6A,RetailStripmall,2009 RetailStripmall,3172.69,34150.517891,3172.69,34150.517891,0.0,778.3,174.05,0.0,935.04,0.0,133.55,0.0,375.28,0.0,0.0,0.0,476.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,0.0,60.87,0.0,0.0,0.0,0.0,0.0,0.6962861168283065,61.31158951623994,0.2453123374801824,21.60101856886947
63,3116,6A,RetailStripmall,2009 RetailStripmall,1952.92,21021.035588,1952.92,21021.035588,0.0,1086.39,78.16,0.0,380.19,0.0,102.88,0.0,231.35,0.0,0.0,0.0,210.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66,0.0,0.0,0.0,0.0,0.0,0.5423366036499191,47.7555395963968,0.5562900682055589,48.98421423242396
64,77,6A,RetailStripmall,2009 RetailStripmall,4202.52,45235.505028,4202.52,45235.505028,0.0,604.02,175.41,0.0,737.41,0.0,54.55,0.0,863.64,0.0,0.0,0.0,558.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.5991833471345763,52.761189023593005,0.1437280488849547,12.655997185963374
